user_id,skill_seq,problem_seq,timestamp,correct_seq
749,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 33, 33, 32, 33, 32, 32, 33, 33, 32, 32, 33, 33, 32, 32, 33, 32, 33]","[9122, 9318, 9136, 9178, 9160, 9179, 9268, 9214, 9129, 9125, 9127, 9224, 9269, 9219, 9134, 9225, 9198, 9326, 9168, 6173, 5950, 6220, 6020, 6151, 6246, 6074, 6228, 6225, 6304, 6080, 5993, 6014, 6311, 6311, 6204, 6204, 6136, 6136, 5957, 5957, 6009, 6009, 6309, 6309, 6192, 6192, 5975, 5975, 6112, 6112]","[69343, 53352, 124776, 28464, 30632, 16193, 24536, 32696, 29472, 10568, 40720, 12864, 11008, 8176, 26465, 22880, 14568, 25112, 10608, 175098, 6299, 4993, 3711, 10561, 5382, 4406, 7681, 6169, 12034, 13321, 7369, 5830, 35387, 35387, 120998, 120998, 63898, 63898, 51512, 51512, 296387, 296387, 59280, 59280, 11934, 11934, 70307, 70307, 55624, 55624]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
3602,"[79, 79, 79, 79, 79, 79, 81, 81, 56, 56, 56, 56, 56, 42, 82, 44, 44, 44, 44, 44, 44, 56, 56, 56, 56, 56, 56, 32, 30, 30, 30, 36, 36, 36, 36, 49, 49, 98, 98, 98, 98, 98, 98, 98, 98, 34, 98, 98, 98, 82]","[12154, 11920, 11976, 12157, 11993, 12187, 12726, 12677, 10318, 10325, 10390, 10382, 10362, 7854, 12982, 8135, 8102, 8069, 8149, 8180, 8153, 10361, 10342, 10419, 10377, 10464, 10402, 6016, 5595, 5502, 5589, 7300, 7269, 7315, 7285, 9362, 9302, 15026, 15122, 15108, 15190, 15624, 15205, 15595, 15680, 6891, 14857, 15543, 15548, 13065]","[17239, 11206, 15084, 23160, 15836, 6821, 9558, 10263, 14828, 32534, 3098, 55761, 82609, 23479, 276078, 101425, 2254, 16007, 1959, 48426, 20286, 17188, 12782, 126661, 18407, 30517, 29157, 6719, 15532, 6391, 6547, 8173, 10016, 5406, 4641, 65346, 20485, 43892, 29673, 50143, 28845, 26017, 55361, 11829, 77925, 19063, 30877, 44721, 4813, 54346]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]"
1813,"[98, 99, 99, 99, 99, 63, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 98, 98, 98, 119, 119, 98, 98, 98, 58, 58, 58, 58, 45, 58, 45, 58, 58, 45, 58, 45]","[14738, 15742, 16113, 16114, 16115, 11436, 15725, 15902, 15903, 15904, 15827, 15828, 15837, 15831, 15868, 16094, 16095, 16096, 15881, 15894, 15895, 15896, 15929, 15723, 15799, 15863, 15864, 15865, 15720, 15830, 15618, 14705, 15175, 17532, 17539, 15680, 15688, 15372, 10822, 10870, 10876, 10904, 8252, 8252, 8304, 8304, 8429, 8429, 8430, 8430]","[37080, 66165, 6916, 10338, 10962, 172347, 33874, 6716, 15323, 5106, 182764, 5098, 27174, 31906, 30239, 10651, 10201, 5910, 46449, 10984, 4486, 3900, 17042, 15758, 15566, 2815, 5172, 2677, 30556, 14763, 27766, 93959, 5158, 17036, 93559, 9691, 4869, 17103, 217371, 27646, 150383, 115594, 160923, 160923, 133757, 133757, 79047, 79047, 22547, 22547]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
1872,"[9, 0, 9, 9, 0, 4, 4, 4, 4, 4, 5, 10, 5, 9, 5, 11, 5, 9, 5, 9, 89, 21, 17, 20, 20, 67, 67, 67, 67, 66, 67, 67, 67, 67, 13, 12, 12, 13, 67, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[66, 25, 25, 3, 3, 941, 960, 1003, 995, 1013, 1227, 1227, 1302, 1302, 1220, 1220, 1207, 1207, 1308, 1308, 13671, 4135, 3513, 4106, 4007, 11496, 11497, 11510, 11508, 11452, 11511, 11514, 11507, 11533, 2479, 2479, 2522, 2522, 11534, 3953, 4032, 3968, 3965, 3911, 3913, 3893, 4002, 3861, 3864, 3898]","[3796, 3986, 3986, 3485, 3485, 3946, 2914, 4937, 5828, 3836, 6790, 6790, 40638, 40638, 11407, 11407, 18597, 18597, 8892, 8892, 123438, 4036, 3946, 10115, 73035, 21789, 9146, 17865, 16436, 7605, 10452, 30757, 5358, 14574, 10926, 10926, 21956, 21956, 6540, 94115, 73185, 47608, 51925, 154503, 3224, 29262, 25517, 23263, 7451, 2794]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
410,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 56, 49, 49, 49, 49, 49, 48, 48, 1, 44, 44, 1, 44, 1, 48, 41, 33, 33, 35, 46, 34, 46, 35, 34, 46, 35, 34, 46, 35, 34, 49, 46, 46, 39, 39, 46, 46, 39, 39, 46, 46]","[9163, 9263, 9117, 9230, 9257, 9100, 9173, 9172, 9299, 10387, 9348, 9301, 9272, 9105, 9380, 8831, 8863, 184, 184, 174, 174, 192, 192, 8783, 7780, 6468, 6504, 7029, 7029, 7029, 6936, 6936, 6936, 6797, 6797, 6797, 6963, 6963, 6963, 9151, 8564, 7675, 7675, 7664, 7664, 7662, 7662, 7673, 7673, 7658]","[11062, 6300, 10383, 10341, 7939, 9350, 8669, 7530, 8358, 48196, 14313, 9951, 11697, 9229, 14499, 17331, 13421, 36176, 36176, 14546, 14546, 21359, 21359, 10255, 8005, 9402, 4590, 56826, 56826, 56826, 36297, 36297, 36297, 17853, 17853, 17853, 15718, 15718, 15718, 14251, 2406, 9843, 9843, 8819, 8819, 9685, 9685, 7335, 7335, 10052]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]"
3309,"[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79]","[7026, 7049, 6992, 7140, 6774, 6974, 7117, 6931, 7164, 7145, 6836, 7016, 11958, 12010, 11972, 12152, 12049, 11961, 12145, 12148, 11982, 12050, 11985, 12131, 12056, 12107, 11993, 12106, 11924, 11977, 11919, 12201, 12147, 11947, 12188, 12161, 12117, 12159, 12219, 12202, 12164, 12064, 11998, 12173, 12215, 12109, 12113, 11910, 12065, 12018]","[11249, 13337, 84014, 7081, 5960, 15081, 6119, 13084, 9310, 4313, 3777, 8499, 81752, 5795, 5234, 11817, 15155, 6603, 9411, 14457, 6737, 111920, 12752, 11858, 11320, 6343, 37679, 119186, 113474, 6147, 26807, 105581, 12778, 13042, 61643, 13689, 15320, 8946, 10186, 10435, 13212, 35739, 11970, 12355, 4257, 8571, 9155, 8630, 4513, 8890]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]"
1171,"[32, 32, 33, 33, 32, 33, 32, 82, 82, 82, 42, 42, 42, 42, 38, 79, 79, 79, 79, 79, 81, 81, 81, 96, 97, 56, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 30, 30, 30, 80, 80, 80, 80, 81, 42, 47, 47, 47]","[6029, 6158, 6484, 6523, 6317, 6317, 6004, 13054, 12920, 13156, 7796, 7875, 7886, 7866, 7495, 12042, 12069, 12172, 12205, 12038, 12506, 12563, 12696, 14373, 14676, 10363, 14560, 14629, 14630, 14631, 14531, 14532, 14533, 14534, 14561, 14618, 14604, 14584, 5645, 5498, 5493, 12342, 12317, 12337, 12321, 12571, 7817, 8683, 8731, 8743]","[22907, 7162, 19333, 7177, 14283, 14283, 25844, 24553, 31666, 35269, 73897, 17530, 41211, 46568, 24977, 11642, 27642, 5715, 17210, 11855, 9878, 8752, 30706, 14733, 12901, 16305, 44574, 40089, 26478, 14782, 94896, 121800, 5947, 4433, 66439, 27227, 43258, 63904, 60964, 12878, 48149, 13976, 22201, 20323, 26039, 29368, 21039, 508530, 91796, 221480]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
4593,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 49, 1, 31, 1, 49, 31, 31, 49, 1, 1, 44, 58, 45, 45, 58, 45, 58, 58, 45, 58, 45, 34, 29, 29, 29, 29, 29, 29, 29, 20, 20, 92, 88, 45]","[3865, 3921, 3885, 3955, 3866, 3899, 3942, 3937, 3938, 3901, 3898, 3920, 4014, 3941, 3884, 3868, 270, 270, 270, 163, 163, 163, 187, 187, 187, 216, 216, 8346, 8346, 8320, 8320, 8305, 8305, 8317, 8317, 8359, 8359, 7153, 5189, 5003, 5083, 4988, 5006, 5041, 5168, 3994, 4093, 13979, 13582, 8358]","[223875, 94469, 14781, 50000, 99110, 4625, 5984, 22250, 36015, 14719, 7281, 105719, 13094, 12375, 50250, 10047, 55750, 55750, 55750, 48937, 48937, 48937, 27359, 27359, 27359, 40391, 40391, 67045, 67045, 46348, 46348, 45801, 45801, 45459, 45459, 36614, 36614, 17703, 80985, 31563, 13125, 50015, 19703, 20968, 14266, 96828, 93531, 56500, 8672, 47500]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
4851,"[1, 1, 31, 49, 31, 1, 49, 31, 1, 49, 20, 20, 4, 4, 94, 32, 33, 32, 33, 32, 33, 32, 33, 32, 33, 82, 82, 82, 82, 82, 8, 8, 8, 8, 80, 22, 98, 98, 98, 104, 104, 104, 104, 104, 104, 104, 93, 93, 93, 93]","[160, 278, 278, 278, 163, 163, 163, 270, 270, 270, 3973, 3889, 925, 959, 14160, 5976, 5976, 6409, 6409, 6313, 6313, 6176, 6176, 6166, 6166, 13005, 13047, 13049, 13068, 13137, 2196, 2140, 2195, 2154, 4335, 4335, 14974, 15074, 14979, 16388, 16376, 16432, 16390, 16399, 16433, 16420, 14055, 14069, 14062, 14049]","[25360, 44281, 44281, 44281, 21406, 21406, 21406, 32719, 32719, 32719, 35184, 90813, 35094, 51969, 30469, 32792, 32792, 40059, 40059, 48192, 48192, 10167, 10167, 13924, 13924, 87047, 126734, 152500, 193203, 73281, 26812, 86219, 49297, 33438, 141562, 141562, 371281, 128907, 61547, 21203, 16109, 20532, 93609, 15563, 30250, 13406, 38312, 124078, 32937, 33938]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
3182,"[11, 5, 5, 8, 5, 8, 55, 45, 55, 45, 45, 55, 55, 37, 45, 55, 55, 37, 45, 55, 55, 45, 37, 55, 55, 45, 37, 55, 37, 55, 55, 37, 37, 55, 55, 37, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[1088, 1088, 1170, 1170, 1146, 1146, 8263, 8263, 8272, 8272, 8288, 8288, 7382, 7382, 8296, 8296, 7368, 7368, 8268, 8268, 8307, 8307, 7344, 7344, 8267, 8267, 7417, 7417, 7398, 7398, 7405, 7405, 7423, 7423, 7401, 7401, 5944, 5955, 5952, 5923, 5956, 5984, 5945, 5964, 6017, 5918, 5936, 5986, 5953, 5985]","[37762, 37762, 217133, 217133, 165587, 165587, 61195, 61195, 10920, 10920, 5946, 5946, 22184, 22184, 27257, 27257, 6928, 6928, 23280, 23280, 9097, 9097, 13075, 13075, 19528, 19528, 11080, 11080, 10365, 10365, 6800, 6800, 9512, 9512, 12736, 12736, 32303, 22704, 18185, 39569, 23776, 24287, 23280, 17960, 13792, 17063, 13906, 13640, 12200, 20687]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
398,"[52, 41, 41, 41, 41, 41, 41, 41, 82, 81, 32, 33, 56, 56, 56, 56, 56, 56, 34, 34, 34, 34, 34, 35, 46, 34, 46, 34, 35, 35, 46, 34, 34, 35, 46, 34, 35, 46, 34, 35, 46, 34, 35, 46, 33, 33, 33, 33, 33, 33]","[9863, 7756, 7751, 7715, 7782, 7711, 7705, 7720, 13005, 12568, 5928, 5928, 10409, 10391, 10336, 10400, 10397, 10410, 7077, 6988, 6989, 7057, 7078, 6908, 6908, 6908, 6857, 6857, 6857, 6811, 6811, 6811, 6897, 6897, 6897, 6893, 6893, 6893, 7064, 7064, 7064, 6796, 6796, 6796, 6508, 6467, 6472, 6482, 6462, 6477]","[2703, 6343, 5500, 4703, 3250, 3031, 2750, 10563, 10297, 5078, 20515, 20515, 8391, 8406, 3859, 2890, 11765, 18141, 12223, 8387, 5522, 4440, 4490, 10319, 10319, 10319, 3964, 3964, 3964, 2847, 2847, 2847, 3491, 3491, 3491, 2831, 2831, 2831, 8714, 8714, 8714, 2533, 2533, 2533, 12049, 7314, 5474, 8588, 9422, 4687]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
4994,"[14, 14, 14, 26, 5, 11, 79, 80, 80, 80, 80, 80, 80, 121, 3, 3, 121, 18, 32, 20, 20, 20, 20, 30, 30, 30, 30, 30, 2, 14, 13, 12, 12, 13, 13, 12, 13, 12, 12, 13, 13, 12, 13, 12, 6, 9, 9, 6, 9, 6]","[1723, 3068, 3118, 4834, 1217, 1217, 11967, 12344, 12373, 12364, 12369, 12349, 12365, 688, 688, 763, 763, 3625, 6121, 3919, 4061, 4039, 3962, 5436, 5551, 5535, 5575, 5459, 544, 2996, 2514, 2514, 2473, 2473, 2479, 2479, 2516, 2516, 2498, 2498, 2495, 2495, 2494, 2494, 1519, 1519, 1607, 1607, 1575, 1575]","[652484, 16718, 6797, 40985, 7516, 7516, 15125, 8360, 15859, 75422, 9000, 221407, 4719, 78172, 78172, 151469, 151469, 15797, 11094, 17172, 23657, 14844, 5407, 5797, 8985, 14406, 6563, 19031, 22404, 6033, 36648, 36648, 53886, 53886, 8252, 8252, 6720, 6720, 268078, 268078, 124172, 124172, 13734, 13734, 59047, 59047, 1304031, 1304031, 60000, 60000]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
3607,"[79, 79, 81, 81, 81, 81, 81, 56, 42, 42, 42, 42, 42, 82, 32, 32, 32, 32, 32, 32, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 44, 44, 44, 44, 44, 44, 44, 78, 81, 42, 42, 42, 42, 42, 32, 33, 34, 49, 49]","[11986, 12118, 12602, 12723, 12690, 12807, 12440, 10379, 7839, 7896, 7899, 7881, 7865, 13082, 5939, 5938, 5965, 6086, 5937, 6018, 6012, 5710, 5468, 5733, 5527, 5451, 5682, 5589, 5697, 5534, 5624, 8037, 8189, 8118, 8150, 8166, 8060, 8143, 11787, 12535, 7842, 7822, 7821, 7812, 7877, 6096, 6096, 7197, 9175, 9273]","[5052, 5980, 4838, 8376, 9037, 4334, 5209, 10532, 15095, 3822, 10865, 10514, 11645, 30930, 18542, 3855, 4469, 5589, 5239, 18155, 17762, 7765, 7780, 13209, 4469, 4967, 1957, 1342, 3423, 4091, 5004, 80142, 3477, 64911, 7254, 44443, 25397, 9711, 5431, 3983, 9379, 5910, 9595, 7878, 9787, 16854, 16854, 5785, 10195, 35511]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1972,"[58, 45, 45, 58, 45, 58, 45, 58, 58, 45, 58, 45, 58, 45, 45, 58, 45, 58, 13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 37, 6, 58, 45, 58, 45, 58, 45, 45, 58, 58, 45, 80, 80, 80, 80, 80, 80, 80, 80, 82, 82]","[8249, 8249, 8317, 8317, 8380, 8380, 8381, 8381, 8255, 8255, 8241, 8241, 8253, 8253, 8250, 8250, 8251, 8251, 2745, 2735, 2782, 2797, 2727, 2766, 2531, 2569, 2482, 2566, 1810, 1810, 8250, 8250, 8346, 8346, 8319, 8319, 8252, 8252, 8299, 8299, 12370, 12361, 12349, 12348, 12355, 12360, 12365, 12345, 13167, 13220]","[39238, 39238, 36221, 36221, 6805, 6805, 31932, 31932, 43362, 43362, 49821, 49821, 23158, 23158, 53442, 53442, 30360, 30360, 44912, 3947, 4524, 20093, 22823, 11131, 33172, 19655, 5924, 6137, 53265, 53265, 49219, 49219, 44153, 44153, 49861, 49861, 55154, 55154, 47865, 47865, 18981, 18992, 18519, 9004, 8408, 43382, 5382, 14432, 9741, 15150]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
2308,"[98, 92, 92, 48, 48, 48, 48, 48, 18, 17, 21, 20, 20, 67, 20, 20, 67, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 16, 15, 16, 18, 29, 29, 29, 29, 29, 80, 80, 80, 80, 80, 82, 82, 82]","[14857, 14006, 13994, 8796, 8776, 8832, 8786, 8821, 3664, 3526, 4148, 4097, 4009, 11530, 3852, 3855, 11523, 4012, 3895, 4020, 4022, 3961, 3897, 4021, 3866, 4069, 4046, 3948, 3883, 4015, 3911, 3979, 3873, 3504, 3247, 3247, 3628, 5326, 5016, 5230, 5084, 5103, 12367, 12372, 12353, 12345, 12368, 13194, 13182, 13206]","[32828, 38954, 23859, 44343, 50094, 17578, 13640, 19563, 10703, 20610, 18734, 45421, 17500, 10547, 36344, 17063, 32438, 69047, 53343, 101812, 25281, 20312, 3891, 2235, 23375, 14313, 51563, 339266, 28813, 10422, 19547, 54781, 31734, 26828, 30172, 30172, 40047, 55515, 18079, 69344, 38875, 15812, 29660, 14230, 15618, 12438, 10801, 13232, 6032, 8354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4861,"[13, 13, 12, 12, 13, 12, 13, 12, 13, 13, 12, 13, 12, 32, 95, 95, 95, 30, 20, 20, 20, 20, 81, 7, 7, 32, 9, 6, 6, 9, 34, 79, 30, 30, 30, 30, 30, 30, 30, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[2462, 2465, 2465, 2461, 2461, 2478, 2478, 2521, 2521, 2490, 2490, 2471, 2471, 6359, 14290, 14301, 14268, 5624, 4052, 3912, 3918, 3894, 12666, 2034, 1947, 6051, 1383, 1383, 1588, 1588, 7120, 12098, 5452, 5529, 5701, 5481, 5589, 5693, 5469, 2742, 2813, 2761, 2794, 2760, 2837, 2796, 2828, 2778, 2836, 2755]","[37938, 20051, 20051, 32084, 32084, 5085, 5085, 26380, 26380, 1926051, 1926051, 16955, 16955, 7342, 97269, 199011, 71066, 6091, 60848, 33286, 35733, 79888, 7299, 12543, 15555, 13424, 145071, 145071, 124418, 124418, 6529, 9238, 9578, 10707, 10488, 13155, 148299, 11269, 11842, 14659, 63237, 2019, 8212, 21651, 4667, 5016, 6116, 15256, 1244051, 22691]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
5130,"[7, 44, 7, 44, 7, 7, 44, 4, 55, 55, 55, 92, 92, 92, 92, 44, 1, 48, 44, 44, 44, 80, 45, 58, 45, 58, 58, 45, 58, 45, 33, 15, 16, 15, 16, 15, 16, 16, 15, 80, 80, 80, 80, 80, 33, 33, 33, 33, 33, 14]","[2012, 1945, 1945, 1994, 1994, 1995, 1995, 942, 10244, 10272, 10245, 14000, 13989, 14003, 13994, 406, 406, 9004, 8205, 8214, 8213, 12338, 8250, 8250, 8358, 8358, 8325, 8325, 8304, 8304, 6679, 3424, 3424, 3326, 3326, 3235, 3235, 3423, 3423, 12324, 12343, 12326, 12316, 12332, 6464, 6461, 6504, 6491, 6482, 3045]","[42198, 18507, 18507, 16212, 16212, 21406, 21406, 11509, 13216, 10724, 14424, 21023, 49040, 19749, 28667, 75002, 75002, 84691, 23346, 28810, 24685, 34492, 99259, 99259, 152483, 152483, 87411, 87411, 157844, 157844, 9750, 68077, 68077, 12142, 12142, 44678, 44678, 35191, 35191, 33300, 44164, 37887, 23596, 4865, 15378, 12907, 58204, 7060, 26370, 52300]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
4535,"[32, 98, 98, 98, 98, 94, 94, 94, 94, 98, 53, 98, 53, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 21, 2, 2, 2, 2, 2, 2, 2, 2, 2, 98, 98, 98, 98, 98, 98, 98, 98, 98]","[5985, 14788, 15146, 15250, 14879, 14134, 14127, 14140, 14126, 15107, 10040, 15276, 10072, 17369, 17492, 17471, 17402, 17422, 17541, 17563, 17580, 17547, 17397, 17476, 17358, 17408, 17416, 17405, 17395, 17487, 17366, 4145, 475, 541, 539, 490, 474, 540, 542, 544, 543, 15001, 14802, 14717, 15002, 14808, 14874, 14876, 14873, 15003]","[13990, 39951, 45599, 54865, 70332, 6774, 182511, 27235, 11407, 31425, 17532, 38684, 324651, 104605, 21427, 30125, 16030, 29944, 71892, 58586, 41289, 41695, 42668, 44346, 71407, 54685, 39186, 41612, 37939, 62443, 55884, 12643, 51630, 37552, 32140, 49081, 45417, 107676, 55660, 74635, 53855, 13019, 43462, 84958, 9507, 35362, 12211, 16847, 47012, 20836]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]"
1053,"[32, 32, 32, 32, 32, 32, 33, 33, 33, 33, 33, 33, 1, 31, 48, 24, 44, 1, 24, 31, 24, 1, 48, 31, 48, 1, 24, 1, 24, 44, 48, 24, 31, 1, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[6116, 5946, 6304, 6375, 5932, 6376, 6613, 6636, 6617, 6702, 6703, 6510, 209, 209, 209, 209, 176, 176, 176, 335, 335, 335, 335, 374, 374, 374, 374, 230, 230, 230, 345, 345, 345, 345, 5657, 5649, 5549, 5640, 5505, 5627, 5719, 5525, 5510, 5591, 5630, 5644, 5581, 5633, 5563, 5556]","[163744, 25171, 14687, 29421, 15390, 7750, 39529, 40186, 24234, 16015, 14109, 12609, 311732, 311732, 311732, 311732, 79408, 79408, 79408, 60477, 60477, 60477, 60477, 33294, 33294, 33294, 33294, 37231, 37231, 37231, 34866, 34866, 34866, 34866, 47532, 17859, 12484, 2781, 7578, 2860, 13609, 27616, 9779, 18041, 15239, 15959, 34579, 10405, 13253, 11860]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
